8	2	7	13	11	9	14	12
0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0
0	0	0	0	0	1	0	1
0	0	0	0	0	1	1	1
0	0	0	0	1	0	0	1
0	0	0	0	1	0	1	1
0	0	0	0	1	1	0	1
0	0	0	0	1	1	1	1
0	0	0	1	0	0	0	0
0	0	0	1	0	0	1	0
0	0	0	1	0	1	0	1
0	0	0	1	0	1	1	1
0	0	0	1	1	0	0	1
0	0	0	1	1	0	1	1
0	0	0	1	1	1	0	1
0	0	0	1	1	1	1	1
0	0	1	0	0	0	0	0
0	0	1	0	0	0	1	0
0	0	1	0	0	1	0	1
0	0	1	0	0	1	1	1
0	0	1	0	1	0	0	1
0	0	1	0	1	0	1	1
0	0	1	0	1	1	0	1
0	0	1	0	1	1	1	1
0	0	1	1	0	0	0	0
0	0	1	1	0	0	1	0
0	0	1	1	0	1	0	1
0	0	1	1	0	1	1	1
0	0	1	1	1	0	0	1
0	0	1	1	1	0	1	1
0	0	1	1	1	1	0	1
0	0	1	1	1	1	1	1
0	1	0	0	0	0	0	1
0	1	0	0	0	0	1	0
0	1	0	0	0	1	0	1
0	1	0	0	0	1	1	1
0	1	0	0	1	0	0	1
0	1	0	0	1	0	1	1
0	1	0	0	1	1	0	1
0	1	0	0	1	1	1	1
0	1	0	1	0	0	0	1
0	1	0	1	0	0	1	0
0	1	0	1	0	1	0	1
0	1	0	1	0	1	1	1
0	1	0	1	1	0	0	1
0	1	0	1	1	0	1	1
0	1	0	1	1	1	0	1
0	1	0	1	1	1	1	1
0	1	1	0	0	0	0	0
0	1	1	0	0	0	1	0
0	1	1	0	0	1	0	1
0	1	1	0	0	1	1	1
0	1	1	0	1	0	0	1
0	1	1	0	1	0	1	1
0	1	1	0	1	1	0	1
0	1	1	0	1	1	1	1
0	1	1	1	0	0	0	0
0	1	1	1	0	0	1	0
0	1	1	1	0	1	0	1
0	1	1	1	0	1	1	1
0	1	1	1	1	0	0	1
0	1	1	1	1	0	1	1
0	1	1	1	1	1	0	1
0	1	1	1	1	1	1	1
1	0	0	0	0	0	0	0
1	0	0	0	0	0	1	0
1	0	0	0	0	1	0	1
1	0	0	0	0	1	1	1
1	0	0	0	1	0	0	1
1	0	0	0	1	0	1	1
1	0	0	0	1	1	0	1
1	0	0	0	1	1	1	1
1	0	0	1	0	0	0	0
1	0	0	1	0	0	1	0
1	0	0	1	0	1	0	1
1	0	0	1	0	1	1	1
1	0	0	1	1	0	0	1
1	0	0	1	1	0	1	1
1	0	0	1	1	1	0	1
1	0	0	1	1	1	1	1
1	0	1	0	0	0	0	0
1	0	1	0	0	0	1	0
1	0	1	0	0	1	0	1
1	0	1	0	0	1	1	1
1	0	1	0	1	0	0	1
1	0	1	0	1	0	1	1
1	0	1	0	1	1	0	1
1	0	1	0	1	1	1	1
1	0	1	1	0	0	0	0
1	0	1	1	0	0	1	0
1	0	1	1	0	1	0	1
1	0	1	1	0	1	1	1
1	0	1	1	1	0	0	1
1	0	1	1	1	0	1	1
1	0	1	1	1	1	0	1
1	0	1	1	1	1	1	1
1	1	0	0	0	0	0	1
1	1	0	0	0	0	1	1
1	1	0	0	0	1	0	1
1	1	0	0	0	1	1	1
1	1	0	0	1	0	0	1
1	1	0	0	1	0	1	1
1	1	0	0	1	1	0	1
1	1	0	0	1	1	1	1
1	1	0	1	0	0	0	1
1	1	0	1	0	0	1	0
1	1	0	1	0	1	0	1
1	1	0	1	0	1	1	1
1	1	0	1	1	0	0	1
1	1	0	1	1	0	1	1
1	1	0	1	1	1	0	1
1	1	0	1	1	1	1	1
1	1	1	0	0	0	0	0
1	1	1	0	0	0	1	0
1	1	1	0	0	1	0	1
1	1	1	0	0	1	1	1
1	1	1	0	1	0	0	1
1	1	1	0	1	0	1	1
1	1	1	0	1	1	0	1
1	1	1	0	1	1	1	1
1	1	1	1	0	0	0	0
1	1	1	1	0	0	1	0
1	1	1	1	0	1	0	1
1	1	1	1	0	1	1	1
1	1	1	1	1	0	0	1
1	1	1	1	1	0	1	1
1	1	1	1	1	1	0	1
1	1	1	1	1	1	1	1
